,Clip,Activity,Assessment,Game,session_title,accumulated_correct_attempts,accumulated_uncorrect_attempts,duration_mean,accumulated_accuracy,accuracy_group,0,1,2,3,accumulated_accuracy_group,accumulated_actions
315,24,7,11,1,35,8,6,32.63636363636363,0.6212121212121212,3,3,1,1,6,1.9090909090909092,1560
316,25,7,12,2,12,9,6,30.5,0.6527777777777778,0,3,1,1,7,2.0,1640
317,28,8,13,2,21,9,7,31.46153846153846,0.6025641025641025,3,4,1,1,7,1.8461538461538463,1722
318,33,12,14,5,8,10,7,31.357142857142858,0.6309523809523808,3,4,1,1,8,1.9285714285714286,3271
319,33,12,15,5,35,11,7,31.133333333333333,0.6555555555555554,3,4,1,1,9,2.0,3311
320,34,13,16,7,12,12,7,29.625,0.6770833333333333,0,4,1,1,10,2.0625,3522
321,35,14,17,8,35,12,8,29.176470588235293,0.6372549019607843,3,5,1,1,10,1.9411764705882353,3842
322,37,14,18,10,12,13,8,28.444444444444443,0.6574074074074073,0,5,1,1,11,2.0,3951
323,1,2,0,2,8,0,0,0.0,0.0,3,0,0,0,0,0.0,421
324,6,4,1,2,21,1,0,33.0,1.0,3,0,0,0,1,3.0,583
325,7,5,2,3,20,2,0,31.0,1.0,1,0,0,0,2,3.0,988
326,8,5,3,3,35,3,3,50.666666666666664,0.75,2,0,1,0,2,2.3333333333333335,1061
327,9,5,4,3,12,4,4,42.5,0.6875,0,0,1,1,2,2.25,1081
328,11,5,5,3,21,4,9,51.0,0.55,3,1,1,1,2,1.8,1157
329,13,5,7,3,8,5,9,40.857142857142854,0.5357142857142857,3,2,1,1,3,1.7142857142857142,1196
330,14,7,8,4,21,6,9,38.5,0.59375,3,2,1,1,4,1.875,1649
331,15,8,9,4,20,7,9,37.333333333333336,0.6388888888888888,0,2,1,1,5,2.0,1799
332,5,1,0,0,8,0,0,0.0,0.0,0,0,0,0,0,0.0,129
333,5,1,1,0,8,0,3,30.0,0.0,1,1,0,0,0,0.0,179
334,7,1,2,0,21,1,6,35.0,0.125,0,1,1,0,0,0.5,245
335,12,1,3,1,35,1,10,41.666666666666664,0.08333333333333333,1,2,1,0,0,0.3333333333333333,517
336,1,0,0,0,21,0,0,0.0,0.0,3,0,0,0,0,0.0,1
337,2,1,1,2,20,1,0,39.0,1.0,1,0,0,0,1,3.0,218
338,3,2,2,2,35,2,2,64.5,0.6666666666666666,3,0,1,0,1,2.0,666
339,4,3,3,2,12,3,2,51.666666666666664,0.7777777777777777,1,0,1,0,2,2.3333333333333335,771
340,5,5,4,6,8,4,5,53.25,0.6458333333333333,3,0,2,0,2,2.0,1170
341,6,5,5,6,35,5,5,48.4,0.7166666666666666,3,0,2,0,3,2.2,1200
342,7,5,6,6,12,6,5,45.166666666666664,0.7638888888888888,1,0,2,0,4,2.3333333333333335,1231
343,9,6,7,6,8,7,7,43.285714285714285,0.7023809523809523,3,0,3,0,4,2.142857142857143,1351
344,10,6,8,6,21,8,7,40.875,0.7395833333333333,3,0,3,0,5,2.25,1378
345,11,6,9,7,20,9,7,39.333333333333336,0.7685185185185185,1,0,3,0,6,2.3333333333333335,1474
346,15,6,10,8,8,10,10,43.6,0.7166666666666666,3,0,4,0,6,2.2,1539
347,19,8,11,8,21,11,10,41.90909090909091,0.7424242424242423,3,0,4,0,7,2.272727272727273,1784
348,8,2,0,2,20,0,0,0.0,0.0,2,0,0,0,0,0.0,284
349,8,2,1,2,20,1,1,106.0,0.5,2,0,0,1,0,2.0,346
350,10,3,2,3,35,2,2,76.5,0.5,2,0,0,2,0,2.0,520
351,1,1,0,1,20,0,0,0.0,0.0,3,0,0,0,0,0.0,270
352,3,2,1,3,35,1,0,41.0,1.0,3,0,0,0,1,3.0,555
353,5,3,2,4,12,2,0,27.5,1.0,1,0,0,0,2,3.0,672
354,7,5,3,6,8,3,8,46.0,0.7037037037037037,3,0,1,0,2,2.3333333333333335,1205
355,12,13,1,3,21,0,0,57.0,0.0,3,1,0,0,0,0.0,1588
356,12,13,2,4,21,1,0,52.0,0.5,3,1,0,0,1,1.5,1644
357,12,13,3,4,21,2,0,45.0,0.6666666666666666,3,1,0,0,2,2.0,1674
358,12,13,4,4,21,3,0,44.0,0.75,3,1,0,0,3,2.25,1709
359,12,13,5,4,21,4,0,41.4,0.8,3,1,0,0,4,2.4,1742
360,17,18,7,6,35,5,0,35.714285714285715,0.7142857142857143,3,2,0,0,5,2.142857142857143,3716
361,17,18,8,6,35,6,0,34.0,0.75,3,2,0,0,6,2.25,3729
362,17,18,9,6,35,7,0,32.111111111111114,0.7777777777777778,3,2,0,0,7,2.3333333333333335,3742
363,17,18,10,6,35,8,0,30.8,0.8,3,2,0,0,8,2.4,3755
364,27,23,12,9,20,9,0,29.083333333333332,0.75,0,3,0,0,9,2.25,4371
365,30,29,14,11,21,9,1,27.785714285714285,0.6428571428571429,3,5,0,0,9,1.9285714285714286,5440
366,46,45,18,14,21,10,1,24.27777777777778,0.5555555555555556,3,8,0,0,10,1.6666666666666667,7250
367,46,45,19,14,21,11,1,24.57894736842105,0.5789473684210527,3,8,0,0,11,1.736842105263158,7283
368,52,50,21,14,21,12,1,23.61904761904762,0.5714285714285714,3,9,0,0,12,1.7142857142857142,7758
369,61,57,24,15,21,13,1,22.416666666666668,0.5416666666666666,3,11,0,0,13,1.625,8675
370,70,61,25,15,21,14,1,22.92,0.56,3,11,0,0,14,1.68,9051
371,77,64,26,15,21,15,1,23.153846153846153,0.5769230769230769,3,11,0,0,15,1.7307692307692308,9299
372,81,65,27,15,20,16,1,23.296296296296298,0.5925925925925926,0,11,0,0,16,1.7777777777777777,9429
373,98,70,29,15,21,16,2,22.551724137931036,0.5517241379310345,3,13,0,0,16,1.6551724137931034,9821
374,116,76,31,15,21,17,2,22.483870967741936,0.5483870967741935,3,14,0,0,17,1.6451612903225807,10410
375,6,0,0,1,21,0,0,0.0,0.0,1,0,0,0,0,0.0,101
376,8,1,1,4,20,1,2,82.0,0.3333333333333333,1,0,1,0,0,1.0,649
377,12,5,2,7,35,2,7,87.0,0.25,3,0,2,0,0,1.0,1462
378,18,5,3,8,21,3,7,64.33333333333333,0.5,2,0,2,0,1,1.6666666666666667,1621
379,21,6,4,11,20,4,8,58.0,0.5,2,0,2,1,1,1.75,1990
380,21,7,5,12,8,5,9,61.0,0.5,3,0,2,2,1,1.8,2261
381,23,9,6,17,35,6,9,56.5,0.5833333333333334,3,0,2,2,2,2.0,2964
382,24,9,7,19,12,7,9,52.857142857142854,0.6428571428571429,0,0,2,2,3,2.142857142857143,3156
383,25,9,9,19,21,7,20,51.77777777777778,0.5,1,2,2,2,3,1.6666666666666667,3263
384,26,9,10,20,20,8,23,56.3,0.475,1,2,3,2,3,1.6,3421
385,28,9,11,23,12,9,26,57.45454545454545,0.45454545454545453,0,2,4,2,3,1.5454545454545454,3614
386,29,13,12,24,8,9,27,56.25,0.4166666666666667,3,3,4,2,3,1.4166666666666667,4062
387,7,2,1,1,21,0,0,3.0,0.0,3,1,0,0,0,0.0,153
388,8,3,2,3,20,1,0,15.5,0.5,0,1,0,0,1,1.5,306
389,1,0,0,0,8,0,0,0.0,0.0,3,0,0,0,0,0.0,1
390,2,1,1,0,20,1,0,28.0,1.0,1,0,0,0,1,3.0,146
391,5,1,2,1,35,2,2,41.5,0.6666666666666666,2,0,1,0,1,2.0,350
392,55,22,0,17,8,0,0,0.0,0.0,2,0,0,0,0,0.0,6139
393,8,6,0,3,8,0,0,0.0,0.0,3,0,0,0,0,0.0,755
394,8,6,1,3,8,1,0,34.0,1.0,1,0,0,0,1,3.0,789
395,2,0,0,2,35,0,0,0.0,0.0,3,0,0,0,0,0.0,190
396,2,0,1,2,35,1,0,27.0,1.0,3,0,0,0,1,3.0,208
397,0,3,0,1,8,0,0,0.0,0.0,3,0,0,0,0,0.0,581
398,4,1,0,0,12,0,0,0.0,0.0,0,0,0,0,0,0.0,103
399,5,0,0,3,35,0,0,0.0,0.0,3,0,0,0,0,0.0,405
400,20,3,1,11,35,1,0,29.0,1.0,3,0,0,0,1,3.0,4621
401,20,3,2,11,35,2,0,23.0,1.0,3,0,0,0,2,3.0,4635
402,24,6,3,11,20,3,0,25.0,1.0,1,0,0,0,3,3.0,5464
403,31,6,4,12,21,4,2,58.25,0.8333333333333334,1,0,1,0,3,2.5,6114
404,39,7,5,14,8,5,7,64.8,0.7,3,0,2,0,3,2.2,6501
405,39,7,6,14,8,6,7,59.5,0.75,2,0,2,0,4,2.3333333333333335,6532
406,41,7,7,14,21,7,8,57.285714285714285,0.7142857142857143,3,0,2,1,4,2.2857142857142856,6592
407,41,7,8,14,21,8,8,55.875,0.75,3,0,2,1,5,2.375,6645
408,3,2,0,4,8,0,0,0.0,0.0,3,0,0,0,0,0.0,503
409,11,5,1,7,35,1,0,78.0,1.0,2,0,0,0,1,3.0,990
410,10,1,0,2,35,0,0,0.0,0.0,1,0,0,0,0,0.0,662
411,12,2,1,4,12,1,3,103.0,0.25,0,0,1,0,0,1.0,1201
412,33,6,2,10,35,1,14,167.0,0.125,3,1,1,0,0,0.5,2151
413,35,7,3,12,12,2,14,117.33333333333333,0.4166666666666667,0,1,1,0,1,1.3333333333333333,2319
414,37,10,4,16,8,2,22,127.75,0.3125,3,2,1,0,1,1.0,2812
415,37,10,5,16,20,3,22,107.0,0.45,1,2,1,0,2,1.4,2844
416,43,12,6,18,21,4,24,95.83333333333333,0.4305555555555556,3,2,2,0,2,1.3333333333333333,2969
417,46,13,7,20,20,5,24,86.28571428571429,0.511904761904762,1,2,2,0,3,1.5714285714285714,3132
418,48,15,8,22,8,6,26,83.25,0.48958333333333337,3,2,3,0,3,1.5,3301
419,54,17,9,23,21,7,26,77.22222222222223,0.5462962962962963,0,2,3,0,4,1.6666666666666667,3416
420,57,18,10,25,20,7,27,71.1,0.4916666666666667,2,3,3,0,4,1.5,3726
421,62,19,11,27,35,8,28,67.54545454545455,0.49242424242424243,3,3,3,1,4,1.5454545454545454,3975
422,64,20,12,29,12,9,28,64.25,0.5347222222222222,0,3,3,1,5,1.6666666666666667,4037
423,67,23,13,33,8,9,29,61.84615384615385,0.4935897435897436,3,4,3,1,5,1.5384615384615385,4274
424,4,4,0,4,8,0,0,0.0,0.0,3,0,0,0,0,0.0,497
425,17,7,1,7,21,1,0,23.0,1.0,1,0,0,0,1,3.0,864
426,18,7,2,8,35,2,2,41.0,0.6666666666666666,2,0,1,0,1,2.0,1027
427,19,8,3,10,12,3,3,34.333333333333336,0.611111111111111,0,0,1,1,1,2.0,1416
428,36,13,4,19,8,3,16,44.0,0.4583333333333333,0,1,1,1,1,1.5,3030
429,52,16,5,25,12,3,18,39.0,0.36666666666666664,0,2,1,1,1,1.2,3526
430,57,19,7,27,8,3,21,36.285714285714285,0.2619047619047619,2,4,1,1,1,0.8571428571428571,4054
431,59,20,8,27,12,4,22,35.875,0.29166666666666663,0,4,1,2,1,1.0,4176
432,61,23,9,29,20,4,23,35.0,0.25925925925925924,0,5,1,2,1,0.8888888888888888,4448
433,65,24,10,29,12,4,37,41.4,0.2333333333333333,0,6,1,2,1,0.8,4602
434,66,27,11,32,8,4,39,39.09090909090909,0.2121212121212121,3,7,1,2,1,0.7272727272727273,5172
435,70,35,12,35,8,5,39,38.083333333333336,0.27777777777777773,3,7,1,2,2,0.9166666666666666,6034
436,70,35,13,36,12,6,39,38.61538461538461,0.3333333333333333,0,7,1,2,3,1.0769230769230769,6508
437,70,35,14,36,12,6,41,41.214285714285715,0.3095238095238095,0,8,1,2,3,1.0,6597
438,82,40,15,41,8,6,47,662.5333333333333,0.28888888888888886,2,9,1,2,3,0.9333333333333333,7871
439,82,40,16,41,35,7,48,623.5625,0.3020833333333333,3,9,1,3,3,1.0,7923
440,82,40,17,41,12,8,48,588.7058823529412,0.3431372549019608,0,9,1,3,4,1.1176470588235294,7955
441,3,1,0,0,8,0,0,0.0,0.0,0,0,0,0,0,0.0,54
442,4,1,1,1,12,0,7,18.0,0.0,0,1,0,0,0,0.0,218
443,4,1,2,1,12,0,11,62.5,0.0,0,2,0,0,0,0.0,267
444,4,2,3,2,35,0,25,111.66666666666667,0.0,0,3,0,0,0,0.0,467
445,7,1,0,2,8,0,0,0.0,0.0,3,0,0,0,0,0.0,369
446,9,1,1,2,35,1,0,23.0,1.0,3,0,0,0,1,3.0,396
447,10,2,2,3,12,2,0,44.0,1.0,3,0,0,0,2,3.0,701
448,10,2,3,3,12,3,0,45.333333333333336,1.0,1,0,0,0,3,3.0,744
449,14,3,4,4,35,4,4,45.75,0.8,3,0,1,0,3,2.5,1110
450,14,3,5,4,35,5,4,39.4,0.8400000000000001,3,0,1,0,4,2.6,1123
451,5,1,0,3,8,0,0,0.0,0.0,3,0,0,0,0,0.0,348
452,8,1,1,3,20,1,0,35.0,1.0,0,0,0,0,1,3.0,386
453,8,2,2,3,20,1,3,71.0,0.5,2,1,0,0,1,1.5,471
454,8,2,3,3,8,2,4,70.33333333333333,0.5,3,1,0,1,1,1.6666666666666667,512
455,8,2,4,3,35,3,4,58.5,0.625,3,1,0,1,2,2.0,538
456,9,2,5,3,12,4,4,50.2,0.7,3,1,0,1,3,2.2,552
457,11,2,6,3,21,5,4,50.833333333333336,0.75,3,1,0,1,4,2.3333333333333335,594
458,3,4,0,3,8,0,0,0.0,0.0,0,0,0,0,0,0.0,568
459,6,4,1,3,35,0,1,22.0,0.0,3,1,0,0,0,0.0,593
460,6,4,2,3,35,1,1,26.5,0.5,3,1,0,0,1,1.5,623
461,8,2,0,1,21,0,0,0.0,0.0,3,0,0,0,0,0.0,394
462,11,3,2,3,20,1,0,20.5,0.5,2,1,0,0,1,1.5,786
463,17,6,3,7,8,2,1,71.66666666666667,0.5,3,1,0,1,1,1.6666666666666667,1278
464,20,8,4,8,21,3,1,61.25,0.625,0,1,0,1,2,2.0,1413
465,25,9,6,9,35,3,3,48.5,0.4166666666666667,1,3,0,1,2,1.3333333333333333,1686
466,27,9,7,10,12,4,5,53.57142857142857,0.40476190476190477,0,3,1,1,2,1.2857142857142858,1806
467,29,9,8,11,35,4,8,51.0,0.3541666666666667,3,4,1,1,2,1.125,1915
468,43,10,9,12,35,5,8,47.111111111111114,0.42592592592592593,3,4,1,1,3,1.3333333333333333,2294
469,47,12,10,13,35,6,8,44.2,0.4833333333333334,2,4,1,1,4,1.5,2569
470,50,15,11,15,8,7,9,43.90909090909091,0.4848484848484849,3,4,1,2,4,1.5454545454545454,3216
471,53,17,12,16,8,8,9,42.166666666666664,0.5277777777777778,1,4,1,2,5,1.6666666666666667,3472
472,54,17,13,17,35,9,11,41.69230769230769,0.5128205128205129,3,4,2,2,5,1.6153846153846154,3605
473,57,18,14,18,35,10,11,40.714285714285715,0.5476190476190477,3,4,2,2,6,1.7142857142857142,3823
474,59,19,15,19,12,11,11,39.13333333333333,0.5777777777777778,0,4,2,2,7,1.8,3992
475,70,21,16,19,21,11,14,39.5,0.5416666666666667,0,5,2,2,7,1.6875,4299
476,4,1,0,2,8,0,0,0.0,0.0,2,0,0,0,0,0.0,360
477,12,3,1,7,21,1,1,38.0,0.5,2,0,0,1,0,2.0,912
478,12,3,2,7,21,2,2,47.0,0.5,3,0,0,2,0,2.0,963
479,13,5,3,9,12,3,2,37.666666666666664,0.6666666666666666,0,0,0,2,1,2.3333333333333335,1241
480,17,2,0,3,35,0,0,0.0,0.0,3,0,0,0,0,0.0,386
481,29,2,1,5,35,1,0,48.0,1.0,3,0,0,0,1,3.0,626
482,29,2,2,5,35,2,0,45.0,1.0,3,0,0,0,2,3.0,658
483,29,2,3,5,35,3,0,42.333333333333336,1.0,3,0,0,0,3,3.0,688
484,8,4,0,1,8,0,0,0.0,0.0,3,0,0,0,0,0.0,526
485,7,2,0,1,21,0,0,0.0,0.0,3,0,0,0,0,0.0,214
486,10,3,1,3,20,1,0,25.0,1.0,1,0,0,0,1,3.0,585
487,16,4,2,5,35,2,2,34.5,0.6666666666666666,3,0,1,0,1,2.0,833
488,18,5,3,7,12,3,2,30.333333333333332,0.7777777777777777,2,0,1,0,2,2.3333333333333335,1109
489,3,1,0,2,8,0,0,0.0,0.0,3,0,0,0,0,0.0,611
490,6,2,1,3,35,1,0,25.0,1.0,3,0,0,0,1,3.0,942
491,7,3,2,3,12,2,0,56.5,1.0,3,0,0,0,2,3.0,1070
492,9,5,3,4,21,3,0,46.333333333333336,1.0,2,0,0,0,3,3.0,1402
493,10,5,4,5,20,4,1,45.5,0.875,2,0,0,1,3,2.75,1872
494,13,6,5,5,21,5,2,47.2,0.8,3,0,0,2,3,2.6,2130
495,3,1,0,0,8,0,0,0.0,0.0,2,0,0,0,0,0.0,109
496,5,1,2,0,35,1,1,19.5,0.25,3,1,0,1,0,1.0,161
497,6,1,3,0,12,2,1,17.666666666666668,0.5,0,1,0,1,1,1.6666666666666667,176
498,8,1,4,0,21,2,8,34.75,0.375,3,2,0,1,1,1.25,265
499,9,1,5,0,20,3,8,34.0,0.5,1,2,0,1,2,1.6,310
500,12,2,7,0,8,4,11,39.714285714285715,0.39285714285714285,3,3,1,1,2,1.2857142857142858,463
501,17,2,8,1,21,5,11,38.625,0.46875,3,3,1,1,3,1.5,540
502,18,2,9,1,20,6,11,37.44444444444444,0.5277777777777778,2,3,1,1,4,1.6666666666666667,596
503,0,0,0,1,35,0,0,0.0,0.0,1,0,0,0,0,0.0,108
504,7,3,1,6,8,1,2,52.0,0.3333333333333333,3,0,1,0,0,1.0,663
505,7,3,0,5,8,0,0,0.0,0.0,3,0,0,0,0,0.0,1110
506,9,4,1,7,35,1,0,39.0,1.0,3,0,0,0,1,3.0,1832
507,12,4,2,17,8,2,0,27.5,1.0,0,0,0,0,2,3.0,2601
508,10,2,0,2,20,0,0,0.0,0.0,0,0,0,0,0,0.0,493
509,15,3,1,4,35,0,8,168.0,0.0,0,1,0,0,0,0.0,1012
510,17,4,2,5,12,0,17,158.0,0.0,3,2,0,0,0,0.0,1270
511,20,5,3,6,12,1,17,117.66666666666667,0.3333333333333333,0,2,0,0,1,1.0,1463
512,80,22,4,15,12,1,22,146.25,0.25,3,3,0,0,1,0.75,5471
513,96,29,5,21,12,2,22,123.4,0.4,1,3,0,0,2,1.2,6881
514,105,34,6,26,12,3,24,114.16666666666667,0.3888888888888889,2,3,1,0,2,1.1666666666666667,8461
515,105,34,7,26,12,4,25,106.28571428571429,0.40476190476190477,1,3,1,1,2,1.2857142857142858,8504
516,105,34,8,26,12,5,32,109.5,0.3697916666666667,1,3,2,1,2,1.25,8599
517,144,44,9,43,12,6,36,109.77777777777777,0.350925925925926,1,3,3,1,2,1.2222222222222223,12635
518,157,46,11,48,12,7,51,396.72727272727275,0.29280303030303034,3,4,4,1,2,1.0909090909090908,13877
519,157,46,12,48,12,8,51,366.5,0.3517361111111111,3,4,4,1,3,1.25,13912
520,157,46,13,48,12,9,51,340.6923076923077,0.4016025641025641,3,4,4,1,4,1.3846153846153846,13943
521,157,46,14,48,12,10,51,318.42857142857144,0.44434523809523807,0,4,4,1,5,1.5,13968
522,171,46,16,51,21,10,56,292.9375,0.3888020833333333,1,6,4,1,5,1.3125,14582
523,171,46,17,51,21,11,59,287.70588235294116,0.38063725490196076,2,6,5,1,5,1.2941176470588236,14681
524,214,47,18,56,20,12,60,275.55555555555554,0.3872685185185185,3,6,5,2,5,1.3333333333333333,15984
525,220,48,19,57,12,13,60,269.4736842105263,0.4195175438596491,2,6,5,2,6,1.4210526315789473,16444
526,240,51,21,62,12,14,61,248.1904761904762,0.4033730158730159,1,7,5,3,6,1.380952380952381,17307
527,240,51,22,62,35,15,64,240.04545454545453,0.39640151515151517,1,7,6,3,6,1.3636363636363635,17368
528,243,51,23,63,20,16,70,236.2608695652174,0.38537784679089027,0,7,7,3,6,1.3478260869565217,17677
529,251,54,24,66,8,16,72,228.5,0.3693204365079365,3,8,7,3,6,1.2916666666666667,18595
530,265,56,25,71,12,17,72,220.56,0.39454761904761904,3,8,7,3,7,1.36,19367
531,267,57,26,71,20,18,72,213.19230769230768,0.41783424908424904,0,8,7,3,8,1.4230769230769231,19501
532,272,61,27,74,21,18,91,221.59259259259258,0.40235890652557316,0,9,7,3,8,1.3703703703703705,20432
533,274,62,28,74,8,18,92,214.82142857142858,0.38798894557823127,0,10,7,3,8,1.3214285714285714,20614
534,274,62,29,74,8,18,97,210.06896551724137,0.37461001642036124,3,11,7,3,8,1.2758620689655173,20673
535,274,62,30,74,8,19,97,204.33333333333334,0.3954563492063492,3,11,7,3,9,1.3333333333333333,20715
536,274,62,31,74,8,20,97,198.41935483870967,0.41495775729646694,3,11,7,3,10,1.3870967741935485,20737
537,274,62,32,74,8,21,97,193.0,0.43324032738095236,3,11,7,3,11,1.4375,20758
538,274,63,33,74,8,22,97,188.15151515151516,0.4504148629148629,3,11,7,3,12,1.4848484848484849,20859
539,274,63,34,74,8,23,97,183.5,0.46657913165266107,3,11,7,3,13,1.5294117647058822,20893
540,274,63,35,74,8,24,97,179.25714285714287,0.4818197278911565,3,11,7,3,14,1.5714285714285714,20934
541,274,63,36,74,8,25,97,175.11111111111111,0.49621362433862437,1,11,7,3,15,1.6111111111111112,20971
542,274,63,37,74,8,26,100,171.7027027027027,0.4895592020592021,3,11,8,3,15,1.5945945945945945,21031
543,277,64,39,74,21,27,100,163.7948717948718,0.49009462759462763,0,12,8,3,16,1.5897435897435896,21500
544,279,65,40,74,20,27,102,160.9,0.4778422619047619,0,13,8,3,16,1.55,21684
545,279,65,41,75,35,27,107,160.14634146341464,0.46618757259001165,3,14,8,3,16,1.5121951219512195,21821
546,290,66,42,76,21,28,107,157.11904761904762,0.47889739229024947,0,14,8,3,17,1.5476190476190477,22127
547,294,66,43,78,8,28,108,154.48837209302326,0.4677602436323367,3,15,8,3,17,1.5116279069767442,22514
548,301,70,46,82,8,29,108,145.30434782608697,0.4589932712215321,3,17,8,3,18,1.4782608695652173,23359
549,302,71,47,84,8,30,108,142.72340425531914,0.47050405268490375,0,17,8,3,19,1.5106382978723405,23667
550,309,72,51,85,35,30,109,132.54901960784315,0.4336017740429505,3,21,8,3,19,1.392156862745098,23858
551,309,72,52,85,12,31,109,130.53846153846155,0.44449404761904765,0,21,8,3,20,1.4230769230769231,23883
552,309,72,53,85,12,31,111,128.67924528301887,0.43610736747529205,1,22,8,3,20,1.3962264150943395,23915
553,311,75,54,88,20,32,117,127.64814814814815,0.4306768077601411,0,22,9,3,20,1.3888888888888888,24777
554,3,4,0,3,8,0,0,0.0,0.0,3,0,0,0,0,0.0,508
555,7,3,0,1,21,0,0,0.0,0.0,3,0,0,0,0,0.0,298
556,10,4,1,3,20,1,0,22.0,1.0,1,0,0,0,1,3.0,663
557,13,7,2,8,8,2,3,45.5,0.625,3,0,1,0,1,2.0,1748
558,22,13,4,16,8,3,3,31.75,0.5625,3,1,1,0,2,1.75,3511
559,9,5,0,8,8,0,0,0.0,0.0,2,0,0,0,0,0.0,2635
560,9,5,1,8,8,1,1,45.0,0.5,3,0,0,1,0,2.0,2669
561,9,5,2,8,8,2,1,36.5,0.75,3,0,0,1,1,2.5,2698
562,9,5,3,8,8,3,1,33.666666666666664,0.8333333333333334,1,0,0,1,2,2.6666666666666665,2727
563,17,6,4,10,35,4,3,36.75,0.7083333333333334,0,0,1,1,2,2.25,3274
564,21,9,6,14,21,4,10,40.5,0.47222222222222227,3,2,1,1,2,1.5,3731
565,4,1,0,0,8,0,0,0.0,0.0,1,0,0,0,0,0.0,7
566,6,1,0,2,35,0,0,0.0,0.0,3,0,0,0,0,0.0,211
567,15,8,2,9,8,1,0,15.5,0.5,3,1,0,0,1,1.5,1287
568,7,3,0,4,21,0,0,0.0,0.0,2,0,0,0,0,0.0,492
569,7,3,2,4,21,1,1,27.0,0.25,3,1,0,1,0,1.0,549
570,8,3,3,4,20,2,1,35.333333333333336,0.5,0,1,0,1,1,1.6666666666666667,599
571,5,0,0,0,35,0,0,0.0,0.0,3,0,0,0,0,0.0,5
572,6,1,1,2,12,1,0,27.0,1.0,0,0,0,0,1,3.0,346
573,14,5,2,7,8,1,3,53.5,0.5,3,1,0,0,1,1.5,1460
574,3,3,0,2,8,0,0,0.0,0.0,0,0,0,0,0,0.0,550
575,14,2,0,3,21,0,0,0.0,0.0,3,0,0,0,0,0.0,416
576,38,7,5,10,8,1,0,10.4,0.2,2,4,0,0,1,0.6,1284
577,41,7,7,10,20,2,1,13.285714285714286,0.21428571428571427,3,5,0,1,1,0.7142857142857143,1327
578,4,1,0,2,35,0,0,0.0,0.0,3,0,0,0,0,0.0,318
579,5,2,1,4,12,1,0,40.0,1.0,3,0,0,0,1,3.0,687
580,8,9,2,9,8,2,0,49.5,1.0,3,0,0,0,2,3.0,1744
581,17,17,3,24,12,3,0,46.666666666666664,1.0,3,0,0,0,3,3.0,4844
582,17,17,4,24,12,4,0,45.0,1.0,0,0,0,0,4,3.0,4884
583,18,18,5,26,8,4,1,51.2,0.8,0,1,0,0,4,2.4,5155
584,18,18,6,26,8,4,10,50.333333333333336,0.6666666666666666,0,2,0,0,4,2.0,5217
585,21,20,7,28,35,4,17,48.285714285714285,0.5714285714285714,0,3,0,0,4,1.7142857142857142,5526
586,21,20,8,28,35,4,21,50.125,0.5,0,4,0,0,4,1.5,5583
587,23,20,9,30,12,4,22,45.333333333333336,0.4444444444444444,3,5,0,0,4,1.3333333333333333,5626
588,23,20,10,30,12,5,22,43.5,0.5,3,5,0,0,5,1.5,5647
589,23,20,11,30,12,6,22,42.0,0.5454545454545454,0,5,0,0,6,1.6363636363636365,5674
590,25,22,12,30,12,6,26,44.166666666666664,0.5,0,6,0,0,6,1.5,5981
591,25,22,13,30,35,6,27,42.84615384615385,0.46153846153846156,0,7,0,0,6,1.3846153846153846,6007
592,25,22,14,30,35,6,30,48.57142857142857,0.42857142857142855,0,8,0,0,6,1.2857142857142858,6063
593,26,22,15,32,35,6,31,45.8,0.4,2,9,0,0,6,1.2,6172
594,27,23,16,34,12,7,32,46.0,0.40625,3,9,0,1,6,1.25,6413
595,27,23,17,34,21,8,32,45.588235294117645,0.4411764705882353,3,9,0,1,7,1.3529411764705883,6443
596,27,23,18,34,20,9,32,45.44444444444444,0.4722222222222222,3,9,0,1,8,1.4444444444444444,6501
597,27,23,19,34,8,10,32,46.78947368421053,0.5,2,9,0,1,9,1.5263157894736843,6583
598,27,23,20,34,35,11,33,46.4,0.5,3,9,0,2,9,1.55,6622
599,27,23,22,34,35,12,33,145.36363636363637,0.5,3,10,0,2,10,1.5454545454545454,6665
600,27,23,23,34,12,13,33,140.30434782608697,0.5217391304347826,0,10,0,2,11,1.608695652173913,6695
601,29,30,25,40,8,13,35,129.96,0.48,0,12,0,2,11,1.48,8181
602,29,34,26,40,20,13,38,126.42307692307692,0.46153846153846156,0,13,0,2,11,1.4230769230769231,8827
603,30,45,28,43,20,13,49,121.71428571428571,0.42857142857142855,0,15,0,2,11,1.3214285714285714,9771
604,30,46,29,44,8,13,56,119.44827586206897,0.41379310344827586,0,16,0,2,11,1.2758620689655173,9974
605,19,1,0,1,21,0,0,0.0,0.0,3,0,0,0,0,0.0,345
606,3,2,0,3,35,0,0,0.0,0.0,1,0,0,0,0,0.0,455
607,4,3,1,4,12,1,2,51.0,0.3333333333333333,0,0,1,0,0,1.0,763
608,11,4,2,5,20,1,15,68.5,0.16666666666666666,1,1,1,0,0,0.5,1192
609,11,4,3,5,20,2,19,78.33333333333333,0.17777777777777778,1,1,2,0,0,0.6666666666666666,1266
610,11,4,4,5,20,3,22,85.0,0.19583333333333333,1,1,3,0,0,0.75,1374
611,6,4,0,6,8,0,0,0.0,0.0,3,0,0,0,0,0.0,2237
612,1,0,0,0,21,0,0,0.0,0.0,3,0,0,0,0,0.0,1
613,2,0,1,2,20,1,0,39.0,1.0,2,0,0,0,1,3.0,438
